timestamp,user_id,country,sex,age_range,device_type,language,product,traffic_source,browser,session_duration_seconds,conversion_action,pages_visited,cart_value,bounce
2024-11-26 03:36:35,user_1131,USA,Male,55-64,Tablet,ja,Product_18,Email,Safari,147,Viewed Product,12,176.2,0
2024-10-13 18:02:21,user_3093,France,Other,55-64,Mobile,ja,Product_4,Organic Search,Safari,71,Added to Cart,3,30.64,0
2025-07-20 17:19:36,user_4077,Canada,Male,45-54,Mobile,ko,Product_9,Social,Safari,19,Viewed Product,9,54.98,0
2025-08-12 01:30:29,user_4024,Germany,Female,25-34,Mobile,es,Product_14,Email,Chrome,264,Added to Cart,7,272.18,1
2025-09-07 12:21:08,user_2936,Brazil,Other,65+,Desktop,ja,Product_17,Referral,Safari,120,Viewed Product,10,35.74,1
2025-04-12 22:04:19,user_2108,UK,Female,18-24,Tablet,en,Product_11,Social,Firefox,340,Viewed Product,10,268.82,1
2024-12-20 21:57:00,user_1962,Australia,Other,35-44,Mobile,hi,Product_5,Social,Edge,108,Viewed Product,7,31.66,0
2024-12-06 05:59:21,user_316,USA,Female,25-34,Tablet,ja,Product_15,Email,Firefox,19,Initiated Checkout,13,81.83,0
2025-08-24 13:05:03,user_3824,Germany,Male,65+,Desktop,pt,Product_19,Email,Chrome,45,Added to Cart,5,146.39,0
2025-03-13 06:57:21,user_925,South Korea,Male,35-44,Mobile,es,Product_5,Referral,Chrome,51,Viewed Product,7,25.6,0
2024-12-17 08:34:50,user_1971,Australia,Male,35-44,Desktop,ko,Product_5,Paid Search,Opera,83,Added to Cart,6,117.92,1
2025-09-05 15:20:59,user_3849,UK,Female,55-64,Desktop,de,Product_3,Direct,Chrome,142,Viewed Product,5,251.41,1
2024-12-26 18:28:43,user_4075,France,Male,25-34,Tablet,en,Product_6,Organic Search,Firefox,288,Added to Cart,9,118.21,0
2025-09-27 16:31:45,user_4971,India,Female,55-64,Tablet,hi,Product_9,Direct,Chrome,216,Viewed Product,3,173.51,0
2025-02-27 16:45:59,user_1052,Canada,Male,55-64,Desktop,fr,Product_11,Social,Firefox,52,Purchased,9,310.84799813992083,1
2025-02-16 15:51:38,user_4868,France,Male,25-34,Tablet,de,Product_17,Social,Edge,9,Viewed Product,6,6.47,1
2025-04-28 07:37:40,user_4407,USA,Male,18-24,Mobile,ko,Product_17,Referral,Edge,5,Added to Cart,14,45.84,0
2025-08-24 16:17:42,user_158,Brazil,Other,65+,Mobile,en,Product_2,Social,Chrome,71,Initiated Checkout,14,285.95,0
2024-10-25 10:26:33,user_2331,Brazil,Female,65+,Tablet,ko,Product_6,Referral,Firefox,100,Abandoned Cart,11,166.77,1
2025-02-10 16:42:57,user_3414,Australia,Female,65+,Tablet,hi,Product_4,Social,Edge,112,Viewed Product,14,282.31,0
2025-09-12 10:18:02,user_2820,France,Other,35-44,Mobile,de,Product_8,Direct,Firefox,9,Initiated Checkout,2,274.71,0
2024-10-06 00:51:20,user_426,Brazil,Male,55-64,Mobile,hi,Product_6,Paid Search,Edge,53,Added to Cart,5,193.19,0
2024-10-27 13:52:57,user_3865,Australia,Other,25-34,Desktop,hi,Product_4,Paid Search,Firefox,317,Viewed Product,12,290.65,0
2025-09-22 07:57:18,user_457,Germany,Other,35-44,Tablet,pt,Product_4,Social,Safari,335,Abandoned Cart,10,206.71,1
2024-12-05 17:15:56,user_3809,Brazil,Female,45-54,Desktop,fr,Product_16,Paid Search,Safari,55,Initiated Checkout,7,115.83,0
2024-10-10 18:33:53,user_4664,South Korea,Male,55-64,Desktop,ja,Product_4,Social,Edge,124,Viewed Product,5,156.99,0
2024-10-14 14:40:01,user_1153,Australia,Male,45-54,Desktop,en,Product_6,Organic Search,Safari,390,Viewed Product,9,283.95,0
2025-01-09 13:00:30,user_208,Brazil,Other,35-44,Tablet,ja,Product_16,Social,Firefox,163,Added to Cart,7,37.81,0
2025-06-18 16:08:11,user_4995,Australia,Male,25-34,Desktop,ja,Product_19,Direct,Edge,233,Viewed Product,2,49.29,0
2025-05-11 15:04:51,user_2808,South Korea,Male,45-54,Desktop,de,Product_14,Organic Search,Chrome,82,Initiated Checkout,12,136.53,0
2024-11-30 06:08:55,user_1561,Japan,Male,45-54,Mobile,ja,Product_1,Paid Search,Safari,46,Viewed Product,7,110.66,0
2024-12-13 01:30:23,user_3137,Canada,Female,25-34,Tablet,de,Product_20,Email,Chrome,42,Purchased,14,347.8283266004603,1
2025-08-19 00:31:14,user_148,South Korea,Other,18-24,Tablet,hi,Product_15,Social,Safari,178,Added to Cart,14,173.45,1
2025-09-17 21:25:38,user_3462,South Korea,Female,25-34,Desktop,ja,Product_5,Social,Edge,272,Initiated Checkout,5,252.46,0
2024-11-20 00:35:57,user_206,Australia,Other,35-44,Mobile,pt,Product_7,Referral,Safari,22,Viewed Product,11,137.93,1
2025-09-25 07:12:31,user_4471,France,Male,55-64,Desktop,ja,Product_5,Organic Search,Edge,131,Viewed Product,5,174.85,0
2025-02-13 07:37:23,user_798,France,Other,25-34,Tablet,ko,Product_14,Paid Search,Safari,99,Viewed Product,13,122.55,1
2025-07-19 14:01:47,user_4088,UK,Male,25-34,Tablet,es,Product_19,Organic Search,Opera,120,Added to Cart,11,280.49,1
2025-02-07 18:43:56,user_839,UK,Female,45-54,Tablet,pt,Product_8,Email,Firefox,290,Viewed Product,1,199.98,0
2025-03-16 22:43:14,user_34,India,Other,65+,Tablet,ko,Product_12,Organic Search,Firefox,211,Viewed Product,1,280.7,0
2024-12-01 07:30:48,user_912,Japan,Male,55-64,Tablet,hi,Product_20,Paid Search,Edge,295,Purchased,7,196.5708867018373,1
2024-11-11 03:19:10,user_4855,Brazil,Female,25-34,Mobile,pt,Product_11,Direct,Safari,92,Initiated Checkout,13,175.86,0
2024-10-03 11:00:53,user_747,France,Male,35-44,Tablet,ja,Product_7,Referral,Firefox,235,Abandoned Cart,13,229.77,0
2025-09-29 20:54:33,user_2548,Canada,Male,25-34,Tablet,ko,Product_20,Referral,Safari,200,Added to Cart,13,26.61,0
2025-04-06 18:50:47,user_211,Canada,Female,25-34,Mobile,ja,Product_10,Paid Search,Edge,228,Abandoned Cart,12,76.3,0
2025-04-05 21:40:28,user_629,Germany,Other,55-64,Tablet,ja,Product_2,Social,Edge,275,Added to Cart,14,22.69,0
2025-08-25 09:06:20,user_4694,Brazil,Male,55-64,Desktop,hi,Product_15,Organic Search,Safari,155,Viewed Product,10,250.68,0
2025-07-11 05:45:11,user_535,Australia,Male,45-54,Tablet,fr,Product_20,Referral,Opera,96,Viewed Product,9,260.88,0
2025-03-19 04:24:54,user_570,UK,Female,25-34,Tablet,de,Product_2,Organic Search,Edge,21,Initiated Checkout,2,42.96,0
2025-09-29 07:15:28,user_2082,Australia,Male,25-34,Tablet,en,Product_18,Referral,Safari,9,Purchased,1,404.7972224309343,0
2025-08-28 13:13:05,user_980,Brazil,Female,25-34,Desktop,hi,Product_13,Organic Search,Opera,365,Viewed Product,5,145.92,0
2025-04-08 15:23:57,user_533,South Korea,Male,65+,Tablet,de,Product_20,Organic Search,Opera,76,Viewed Product,1,295.45,0
2025-06-06 01:42:18,user_4050,Japan,Female,35-44,Mobile,pt,Product_12,Paid Search,Edge,95,Initiated Checkout,1,286.21,1
2025-02-15 20:06:17,user_4625,France,Male,18-24,Tablet,fr,Product_19,Organic Search,Safari,163,Initiated Checkout,9,194.72,0
2025-05-13 10:59:50,user_2464,South Korea,Female,25-34,Desktop,fr,Product_6,Paid Search,Edge,80,Initiated Checkout,13,60.9,1
2025-05-21 22:58:33,user_3570,UK,Other,25-34,Desktop,ko,Product_17,Direct,Chrome,199,Added to Cart,2,221.63,0
2025-08-02 01:00:08,user_3009,India,Male,65+,Tablet,pt,Product_19,Email,Chrome,164,Purchased,1,323.29335145818305,0
2025-03-19 04:50:02,user_4754,South Korea,Male,25-34,Tablet,es,Product_15,Social,Opera,369,Viewed Product,11,93.21,1
2024-10-10 20:55:21,user_527,UK,Other,65+,Tablet,ko,Product_20,Paid Search,Chrome,20,Initiated Checkout,12,15.65,1
2025-05-19 22:06:00,user_838,UK,Male,65+,Mobile,ko,Product_20,Social,Chrome,13,Viewed Product,4,235.49,0
2024-12-11 14:08:56,user_4368,Brazil,Male,55-64,Mobile,es,Product_18,Social,Edge,235,Initiated Checkout,9,62.24,0
2025-06-19 01:30:53,user_1841,South Korea,Other,45-54,Desktop,es,Product_8,Social,Safari,13,Initiated Checkout,14,202.89,0
2025-04-02 13:21:37,user_2707,Canada,Female,25-34,Mobile,pt,Product_15,Email,Edge,6,Viewed Product,10,193.7,0
2024-12-17 12:39:21,user_3419,Canada,Female,45-54,Desktop,es,Product_5,Organic Search,Safari,29,Abandoned Cart,5,66.59,0
2025-04-28 04:09:53,user_3693,South Korea,Male,25-34,Desktop,es,Product_19,Organic Search,Chrome,348,Viewed Product,1,95.43,0
2025-05-19 14:29:35,user_1667,USA,Male,45-54,Desktop,de,Product_3,Referral,Safari,70,Added to Cart,9,157.16,1
2025-06-02 01:58:43,user_4951,UK,Male,55-64,Desktop,de,Product_14,Organic Search,Chrome,228,Added to Cart,8,71.1,0
2025-02-06 05:52:32,user_2602,Brazil,Male,18-24,Tablet,en,Product_7,Social,Firefox,31,Viewed Product,6,27.31,1
2025-07-11 09:50:35,user_2527,UK,Female,55-64,Tablet,ko,Product_3,Referral,Chrome,99,Viewed Product,7,65.71,1
2025-05-27 01:08:16,user_3456,UK,Female,45-54,Desktop,en,Product_12,Paid Search,Firefox,81,Purchased,13,205.03901803172798,0
2025-04-11 02:44:06,user_4943,UK,Other,55-64,Tablet,ja,Product_11,Paid Search,Safari,30,Initiated Checkout,13,242.54,0
2024-12-24 23:37:18,user_2511,France,Female,45-54,Desktop,en,Product_12,Social,Firefox,63,Initiated Checkout,4,138.33,1
2025-07-21 22:11:27,user_3058,India,Male,35-44,Tablet,pt,Product_2,Direct,Safari,283,Added to Cart,10,120.34,1
2024-11-05 23:23:30,user_927,USA,Other,35-44,Desktop,pt,Product_6,Paid Search,Edge,30,Viewed Product,11,58.42,0
2025-01-30 18:25:18,user_4854,Japan,Male,18-24,Mobile,pt,Product_9,Organic Search,Edge,115,Viewed Product,3,79.78,1
2025-03-31 11:12:40,user_2802,UK,Female,35-44,Desktop,pt,Product_14,Email,Edge,107,Viewed Product,1,16.62,0
2025-02-01 14:41:09,user_941,France,Female,65+,Mobile,fr,Product_11,Organic Search,Firefox,47,Added to Cart,13,245.69,0
2025-06-12 07:34:37,user_1488,Germany,Other,18-24,Desktop,es,Product_17,Referral,Chrome,19,Added to Cart,6,10.72,0
2024-12-22 11:25:24,user_4408,Brazil,Other,25-34,Tablet,pt,Product_10,Email,Safari,43,Added to Cart,10,156.29,1
2024-10-23 12:42:26,user_2653,India,Female,45-54,Desktop,hi,Product_14,Paid Search,Safari,160,Abandoned Cart,3,168.65,0
2025-08-14 05:01:48,user_2031,Canada,Female,35-44,Desktop,de,Product_9,Paid Search,Firefox,60,Viewed Product,3,100.91,0
2025-02-20 05:25:02,user_2109,South Korea,Male,65+,Desktop,pt,Product_1,Organic Search,Opera,18,Initiated Checkout,8,229.65,0
2025-08-18 20:11:38,user_2387,Japan,Male,35-44,Mobile,es,Product_2,Email,Safari,22,Abandoned Cart,11,30.85,1
2025-03-05 07:00:26,user_4329,Germany,Female,35-44,Mobile,ko,Product_16,Organic Search,Chrome,103,Initiated Checkout,11,101.78,1
2025-01-05 13:19:44,user_1644,Canada,Female,65+,Tablet,ja,Product_13,Social,Edge,3,Viewed Product,3,219.62,0
2024-10-08 18:03:54,user_1751,Japan,Female,25-34,Tablet,es,Product_5,Referral,Opera,253,Initiated Checkout,11,110.44,1
2025-04-06 07:34:43,user_1994,Brazil,Other,65+,Desktop,ja,Product_18,Organic Search,Edge,71,Viewed Product,8,245.73,1
2025-02-14 10:20:52,user_569,India,Other,65+,Desktop,pt,Product_18,Organic Search,Opera,96,Viewed Product,6,130.86,1
2025-05-18 01:49:07,user_752,Australia,Male,55-64,Desktop,en,Product_19,Email,Opera,52,Added to Cart,11,215.65,0
2024-10-31 11:21:14,user_2345,USA,Other,65+,Tablet,ja,Product_20,Email,Safari,354,Abandoned Cart,11,54.07,0
2024-10-14 10:54:20,user_4836,Japan,Other,18-24,Mobile,es,Product_13,Referral,Edge,53,Purchased,1,137.04255931112547,0
2025-08-18 07:01:48,user_4454,Australia,Male,65+,Mobile,es,Product_16,Direct,Opera,50,Added to Cart,11,32.33,1
2024-10-10 23:55:37,user_638,UK,Male,55-64,Mobile,es,Product_6,Social,Opera,135,Added to Cart,1,144.97,0
2025-02-12 09:16:32,user_156,Australia,Other,18-24,Desktop,ja,Product_2,Email,Opera,4,Viewed Product,9,215.39,0
2025-05-15 21:24:50,user_2415,USA,Female,25-34,Tablet,de,Product_16,Email,Opera,33,Purchased,9,350.5303890403835,0
2025-02-09 10:51:30,user_1972,Brazil,Male,45-54,Desktop,en,Product_6,Direct,Safari,110,Purchased,2,136.9282450043928,0
2025-02-02 22:00:13,user_1573,Brazil,Female,18-24,Desktop,en,Product_6,Organic Search,Firefox,93,Viewed Product,6,174.56,0
2025-02-05 00:12:55,user_3070,Germany,Female,55-64,Tablet,hi,Product_6,Referral,Edge,59,Added to Cart,1,101.86,0
2025-04-26 14:51:37,user_1321,USA,Other,35-44,Mobile,ja,Product_14,Referral,Edge,193,Initiated Checkout,6,64.94,0
2024-10-22 03:25:40,user_4403,Germany,Female,18-24,Desktop,fr,Product_2,Email,Opera,165,Initiated Checkout,2,124.29,0
2025-01-20 09:55:13,user_1351,France,Other,55-64,Desktop,ko,Product_20,Referral,Safari,72,Initiated Checkout,1,32.62,0
2025-01-07 16:09:56,user_1551,India,Other,25-34,Tablet,fr,Product_5,Email,Opera,38,Initiated Checkout,13,198.76,0
2025-05-14 08:04:14,user_2750,Germany,Other,65+,Desktop,es,Product_11,Referral,Safari,7,Viewed Product,6,5.13,1
2025-08-07 00:18:16,user_3856,Germany,Other,65+,Tablet,en,Product_17,Direct,Edge,50,Viewed Product,12,177.72,1
2025-01-15 21:12:01,user_4517,Brazil,Male,55-64,Desktop,pt,Product_20,Organic Search,Edge,20,Purchased,11,339.3742432562321,0
2025-09-17 13:28:24,user_4958,France,Male,35-44,Tablet,en,Product_14,Direct,Chrome,264,Viewed Product,9,89.27,0
2025-09-05 15:52:23,user_812,Canada,Male,18-24,Desktop,fr,Product_19,Paid Search,Edge,113,Abandoned Cart,12,285.91,0
2025-07-20 19:30:17,user_3113,France,Male,65+,Desktop,fr,Product_10,Referral,Chrome,163,Viewed Product,2,14.14,1
2025-07-18 06:22:12,user_2532,UK,Female,35-44,Desktop,en,Product_3,Referral,Safari,121,Viewed Product,8,230.1,0
2025-09-03 01:22:36,user_4437,India,Male,65+,Mobile,es,Product_10,Paid Search,Opera,117,Initiated Checkout,2,45.29,0
2025-03-21 13:24:51,user_1007,Canada,Female,55-64,Mobile,fr,Product_5,Paid Search,Chrome,51,Viewed Product,12,169.17,0
2025-07-07 16:30:17,user_1083,India,Male,55-64,Desktop,fr,Product_2,Social,Chrome,30,Initiated Checkout,2,94.76,0
2025-06-30 09:53:02,user_1611,Japan,Male,25-34,Mobile,pt,Product_10,Social,Chrome,155,Purchased,13,403.25786842445166,0
2025-04-15 15:27:57,user_3724,India,Other,35-44,Desktop,pt,Product_17,Paid Search,Safari,254,Viewed Product,4,132.16,1
2024-10-27 21:10:47,user_751,UK,Male,18-24,Tablet,pt,Product_2,Social,Edge,214,Added to Cart,10,227.08,1
2025-06-18 19:28:29,user_2264,UK,Male,55-64,Desktop,hi,Product_17,Organic Search,Opera,0,Viewed Product,8,175.56,0
2024-12-30 07:01:45,user_1995,Australia,Other,65+,Mobile,ja,Product_15,Organic Search,Safari,9,Viewed Product,5,188.48,1
2025-02-15 19:48:05,user_4949,Canada,Female,18-24,Mobile,fr,Product_11,Social,Opera,1,Purchased,3,305.17124415800924,0
2025-05-27 09:30:10,user_1725,India,Female,65+,Mobile,de,Product_16,Organic Search,Opera,90,Initiated Checkout,14,146.87,0
2025-05-22 11:28:52,user_3960,Germany,Female,18-24,Desktop,ko,Product_1,Social,Safari,272,Abandoned Cart,12,115.9,0
2024-12-13 18:47:28,user_1456,Brazil,Other,45-54,Desktop,ko,Product_19,Organic Search,Firefox,134,Added to Cart,10,106.5,0
2025-07-26 05:05:41,user_865,Canada,Female,35-44,Tablet,ja,Product_5,Email,Edge,35,Added to Cart,10,227.63,1
2025-03-22 13:41:36,user_3889,UK,Female,55-64,Tablet,ko,Product_15,Direct,Edge,164,Viewed Product,7,12.29,0
2025-05-17 20:25:29,user_425,Japan,Female,45-54,Tablet,fr,Product_1,Social,Edge,180,Viewed Product,4,127.0,1
2024-10-28 10:53:21,user_1441,South Korea,Other,25-34,Desktop,ko,Product_2,Email,Edge,0,Abandoned Cart,4,140.78,0
2025-03-07 14:40:41,user_691,France,Other,55-64,Desktop,hi,Product_1,Referral,Opera,599,Viewed Product,14,22.66,1
2025-03-26 23:54:28,user_2773,UK,Female,45-54,Desktop,de,Product_18,Email,Edge,77,Added to Cart,2,204.98,1
2025-04-05 18:56:36,user_521,Germany,Other,35-44,Mobile,ko,Product_7,Paid Search,Chrome,3,Added to Cart,2,51.97,0
2024-12-13 00:57:52,user_284,South Korea,Other,45-54,Tablet,fr,Product_16,Organic Search,Edge,68,Initiated Checkout,8,122.43,0
2025-09-14 19:54:41,user_936,India,Female,25-34,Mobile,de,Product_15,Referral,Opera,27,Purchased,2,78.19691663493555,1
2025-08-16 08:51:21,user_3444,France,Male,35-44,Tablet,fr,Product_12,Organic Search,Firefox,78,Added to Cart,10,106.93,0
2025-09-17 22:44:04,user_4524,South Korea,Other,65+,Desktop,hi,Product_17,Social,Safari,33,Initiated Checkout,10,93.85,0
2025-08-12 22:26:23,user_1113,Germany,Female,25-34,Desktop,es,Product_19,Email,Firefox,68,Added to Cart,8,44.86,0
2024-10-29 21:31:41,user_3201,UK,Other,18-24,Desktop,ko,Product_17,Paid Search,Safari,27,Added to Cart,1,80.51,0
2025-03-18 00:17:02,user_3821,Australia,Female,45-54,Tablet,en,Product_15,Referral,Safari,244,Added to Cart,6,23.56,0
2025-09-25 08:26:59,user_3892,Australia,Male,18-24,Tablet,es,Product_19,Email,Firefox,4,Initiated Checkout,8,230.65,0
2025-07-04 01:18:57,user_1555,France,Female,25-34,Desktop,ko,Product_18,Email,Opera,13,Abandoned Cart,3,60.28,0
2025-06-09 02:16:59,user_926,Canada,Other,18-24,Tablet,hi,Product_11,Organic Search,Opera,134,Viewed Product,5,84.05,1
2025-04-15 18:52:08,user_1513,South Korea,Male,18-24,Mobile,de,Product_4,Direct,Safari,266,Added to Cart,4,217.39,0
2024-12-19 06:44:21,user_4676,South Korea,Other,65+,Mobile,pt,Product_18,Social,Safari,87,Added to Cart,9,68.8,0
2024-11-13 20:29:59,user_2116,India,Male,25-34,Mobile,fr,Product_6,Email,Firefox,56,Added to Cart,13,178.46,0
2025-07-31 05:16:00,user_4078,India,Male,65+,Desktop,ja,Product_19,Direct,Firefox,183,Added to Cart,7,55.04,0
2025-08-18 02:51:27,user_2490,India,Male,18-24,Mobile,en,Product_16,Direct,Edge,334,Purchased,3,225.91200526363724,0
2024-12-22 10:34:51,user_1735,India,Female,35-44,Tablet,en,Product_8,Direct,Opera,51,Purchased,11,100.90711947134068,0
2025-07-17 01:25:58,user_182,India,Other,35-44,Tablet,ja,Product_1,Social,Safari,62,Viewed Product,9,78.6,1
2025-09-01 22:56:55,user_186,Germany,Male,65+,Tablet,en,Product_18,Paid Search,Chrome,11,Initiated Checkout,6,120.19,1
2025-06-13 02:50:54,user_955,South Korea,Male,65+,Tablet,ko,Product_1,Email,Firefox,78,Viewed Product,7,144.05,0
2025-01-31 13:09:30,user_922,Canada,Male,25-34,Tablet,hi,Product_18,Referral,Opera,90,Viewed Product,4,229.16,1
2025-07-26 12:09:40,user_1451,Germany,Male,65+,Mobile,pt,Product_16,Referral,Edge,430,Viewed Product,2,199.82,0
2025-03-14 19:00:55,user_3665,Canada,Other,35-44,Tablet,ja,Product_3,Email,Edge,26,Purchased,14,584.5608865277387,0
2024-10-18 07:50:29,user_967,Germany,Male,45-54,Mobile,fr,Product_18,Referral,Safari,158,Initiated Checkout,13,187.73,0
2025-06-12 18:59:57,user_3723,India,Male,65+,Desktop,de,Product_10,Referral,Edge,463,Purchased,13,36.2799173277573,1
2024-12-06 07:27:28,user_3957,UK,Other,25-34,Mobile,fr,Product_3,Social,Opera,94,Purchased,5,42.46384114974902,0
2025-02-15 05:15:10,user_4981,USA,Male,18-24,Desktop,en,Product_2,Referral,Opera,6,Viewed Product,14,283.19,0
2025-09-21 09:04:05,user_2292,UK,Male,35-44,Mobile,fr,Product_4,Direct,Chrome,112,Purchased,2,336.1092747254721,1
2025-01-25 08:20:38,user_2994,Australia,Other,55-64,Desktop,de,Product_14,Paid Search,Opera,12,Viewed Product,6,180.63,1
2025-07-12 09:06:07,user_3109,Germany,Female,35-44,Tablet,hi,Product_1,Social,Safari,358,Added to Cart,10,136.49,0
2025-06-05 11:32:34,user_727,Japan,Female,55-64,Desktop,fr,Product_10,Direct,Chrome,74,Viewed Product,13,193.88,0
2025-03-09 13:32:54,user_3917,France,Other,25-34,Desktop,de,Product_8,Organic Search,Firefox,19,Added to Cart,12,254.16,1
2024-12-19 08:10:29,user_882,South Korea,Other,18-24,Mobile,fr,Product_13,Social,Safari,22,Viewed Product,10,188.19,1
2025-06-19 22:47:20,user_3240,UK,Male,65+,Tablet,fr,Product_19,Organic Search,Edge,82,Viewed Product,8,142.39,1
2025-08-08 19:33:58,user_3449,UK,Other,18-24,Desktop,fr,Product_12,Organic Search,Chrome,395,Added to Cart,5,63.64,0
2025-02-15 10:20:14,user_417,Germany,Other,65+,Desktop,de,Product_14,Direct,Safari,128,Initiated Checkout,1,119.06,1
2025-01-22 16:29:09,user_2968,France,Female,65+,Desktop,es,Product_6,Paid Search,Firefox,124,Viewed Product,7,104.74,1
2025-07-22 19:01:06,user_4279,South Korea,Female,35-44,Tablet,en,Product_11,Direct,Safari,215,Purchased,13,462.0546897720135,0
2025-08-20 15:59:39,user_2275,Canada,Male,65+,Tablet,ko,Product_6,Direct,Chrome,345,Added to Cart,2,218.11,0
2025-01-17 17:36:21,user_4785,UK,Female,65+,Mobile,en,Product_10,Organic Search,Edge,89,Viewed Product,3,221.38,0
2025-08-13 15:45:23,user_394,South Korea,Other,18-24,Mobile,hi,Product_9,Social,Firefox,246,Added to Cart,4,78.81,0
2025-08-27 12:20:41,user_4220,USA,Other,18-24,Desktop,de,Product_3,Paid Search,Chrome,9,Viewed Product,3,126.35,0
2024-11-30 06:45:25,user_1575,South Korea,Other,65+,Mobile,es,Product_14,Referral,Opera,52,Purchased,8,136.01559008450567,0
2025-06-01 11:37:34,user_2740,Brazil,Female,55-64,Tablet,hi,Product_18,Email,Edge,90,Purchased,1,575.5515190048534,0
2024-12-04 15:44:57,user_971,Germany,Male,55-64,Tablet,ja,Product_19,Direct,Opera,186,Abandoned Cart,8,168.43,0
2025-05-09 02:22:51,user_4644,UK,Male,18-24,Tablet,fr,Product_12,Organic Search,Chrome,128,Purchased,4,244.90287465013554,0
2024-12-27 02:19:58,user_3926,Brazil,Other,65+,Desktop,en,Product_9,Paid Search,Safari,86,Purchased,6,326.2049119612896,0
2024-10-05 22:39:43,user_2730,UK,Other,18-24,Desktop,de,Product_15,Referral,Safari,162,Abandoned Cart,10,270.62,0
2024-12-08 00:03:25,user_4377,UK,Male,55-64,Tablet,es,Product_9,Referral,Opera,94,Initiated Checkout,14,135.5,1
2025-09-21 13:11:48,user_1707,France,Female,45-54,Tablet,ja,Product_1,Social,Safari,157,Added to Cart,13,14.34,0
2025-08-05 14:03:49,user_4666,France,Other,45-54,Mobile,en,Product_10,Email,Safari,19,Added to Cart,11,71.38,0
2025-08-02 21:08:48,user_1630,India,Female,18-24,Mobile,fr,Product_11,Direct,Edge,62,Abandoned Cart,12,19.71,1
2025-04-20 22:41:06,user_1503,Australia,Other,25-34,Mobile,ko,Product_11,Paid Search,Opera,340,Purchased,1,162.8099511632125,0
2025-06-19 14:56:20,user_2179,Canada,Female,18-24,Mobile,ko,Product_6,Direct,Safari,20,Viewed Product,11,205.57,0
2025-01-04 09:47:27,user_3213,Brazil,Other,45-54,Tablet,de,Product_1,Social,Opera,313,Added to Cart,9,193.8,0
2024-12-15 19:26:01,user_1436,South Korea,Other,35-44,Mobile,fr,Product_1,Email,Chrome,2,Viewed Product,9,159.19,1
2024-10-27 04:50:44,user_223,Canada,Female,25-34,Desktop,fr,Product_12,Referral,Edge,58,Added to Cart,10,214.67,1
2025-08-27 17:50:45,user_4847,Canada,Other,65+,Desktop,ko,Product_7,Paid Search,Chrome,131,Viewed Product,4,76.7,0
2024-12-05 19:00:15,user_867,Canada,Male,65+,Mobile,hi,Product_20,Paid Search,Edge,11,Initiated Checkout,12,248.92,0
2025-06-21 12:13:15,user_3680,Germany,Other,55-64,Mobile,ko,Product_17,Email,Chrome,185,Viewed Product,2,164.65,0
2025-09-15 05:37:25,user_2619,Canada,Other,45-54,Mobile,de,Product_15,Paid Search,Edge,186,Added to Cart,9,126.38,1
2024-11-05 14:50:35,user_3909,Japan,Female,25-34,Mobile,en,Product_17,Organic Search,Firefox,21,Viewed Product,13,63.35,0
2024-11-11 04:54:18,user_4496,UK,Other,25-34,Desktop,pt,Product_11,Social,Chrome,0,Added to Cart,8,97.88,0
2025-09-30 12:26:09,user_2597,Brazil,Other,55-64,Desktop,pt,Product_19,Email,Edge,37,Viewed Product,8,242.73,0
2025-08-06 00:26:37,user_4414,South Korea,Female,45-54,Tablet,en,Product_16,Social,Edge,107,Purchased,5,155.8711275550116,0
2025-08-07 13:27:31,user_3811,India,Female,55-64,Mobile,ko,Product_13,Paid Search,Edge,109,Abandoned Cart,3,102.16,0
2024-11-30 23:15:53,user_1797,Brazil,Female,25-34,Mobile,de,Product_9,Paid Search,Firefox,144,Added to Cart,1,36.75,0
2025-07-07 01:45:31,user_3387,India,Other,35-44,Tablet,es,Product_7,Organic Search,Chrome,105,Viewed Product,3,240.25,0
2025-03-09 08:41:26,user_509,Germany,Female,55-64,Tablet,fr,Product_3,Referral,Chrome,17,Added to Cart,9,162.89,0
2025-08-21 10:07:52,user_237,Canada,Other,45-54,Desktop,en,Product_10,Organic Search,Chrome,18,Viewed Product,3,251.85,0
2025-09-03 20:26:50,user_4185,Germany,Female,35-44,Tablet,en,Product_16,Social,Chrome,0,Viewed Product,13,146.3,0
2025-02-27 10:55:07,user_1514,Canada,Female,25-34,Mobile,ko,Product_16,Paid Search,Firefox,223,Viewed Product,13,22.74,1
2024-11-01 23:05:10,user_332,Germany,Other,45-54,Tablet,ko,Product_5,Email,Edge,34,Added to Cart,13,128.73,0
2025-03-04 04:57:25,user_3543,India,Female,45-54,Tablet,fr,Product_3,Referral,Safari,135,Viewed Product,3,287.52,0
2024-11-03 19:00:28,user_1399,France,Male,45-54,Tablet,de,Product_11,Referral,Opera,100,Viewed Product,3,298.99,0
2025-01-07 14:44:44,user_3481,South Korea,Other,35-44,Tablet,hi,Product_7,Direct,Chrome,47,Initiated Checkout,11,94.19,1
2025-02-21 07:53:57,user_173,Japan,Male,55-64,Desktop,de,Product_11,Organic Search,Edge,89,Viewed Product,8,127.27,1
2025-09-09 19:43:10,user_4949,Japan,Female,55-64,Mobile,pt,Product_11,Email,Edge,11,Purchased,10,37.608525416422836,1
2025-05-18 04:08:43,user_3094,Canada,Other,25-34,Tablet,fr,Product_18,Email,Edge,2,Added to Cart,12,20.7,0
2024-10-26 19:14:01,user_1613,Germany,Male,18-24,Tablet,ko,Product_3,Referral,Opera,15,Viewed Product,3,104.85,0
